,index,Operator,WellType,WellNumber,OrderNumbers,Approval Date,County,LAT,LONG,PSI,BBLS,ZONE,year,month,day,time,well_count
161,3168,KOBY OIL COMPANY LLC,2R,P-5,31506.0,1/20/1956,CREEK,35.977629,-96.59193959999999,,,BARTLESVILLE,1956,1,20,1956-01-20,99
162,2747,KOBY OIL COMPANY LLC,2R,P-1,31506.0,1/20/1956,CREEK,35.9796456,-96.5904077,,,BARTLESVILLE,1956,1,20,1956-01-20,100
163,8342,PETROQUEST OIL & GAS LLC,2D,4,31589.0,1/31/1956,SEMINOLE,35.1747979,-96.6487538,"1,000","1,000",WILCOX,1956,1,31,1956-01-31,63
164,8419,CIRCLE 9 RESOURCES LLC,2D,1,31619.0,2/1/1956,SEMINOLE,35.3035448,-96.5214589,0,"1,500",CROMWELL,1956,2,1,1956-02-01,64
165,2853,WACHOB OIL & GAS LLC,2R,3A,31783.0,2/29/1956,CREEK,36.07466289999999,-96.03132099999999,,,BARTLESVILLE,1956,2,29,1956-02-29,101
166,10573,WACHOB OIL & GAS LLC,2R,3,31783.0,2/29/1956,TULSA,35.9840559,-96.0270288,,,GLENN,1956,2,29,1956-02-29,102
167,3041,WACHOB OIL & GAS LLC,2R,4 A,31783.0,2/29/1956,CREEK,35.9853211,-96.0297635,,,BARTLESVILLE,1956,2,29,1956-02-29,103
168,423,CFC OIL INC,2D,D-2,31864.0,2/29/1956,CADDO,34.9501031,-98.2344761,0,"1,000",NILES,1956,2,29,1956-02-29,65
169,6586,RAINBO SERVICE COMPANY,CDW,1,31821.0,3/1/1956,OKLAHOMA,35.458429100000004,-97.4755223,,,2ND WILCOX ,1956,3,1,1956-03-01,2
170,8410,MORAN-K OIL LLC,2D,6,31894.0,3/7/1956,SEMINOLE,35.1272009,-96.47482559999999,500,300,WILCOX,1956,3,7,1956-03-07,66
171,4671,DENNIS & DAVIS OIL CO,2R,92,31962.0,3/15/1956,JEFFERSON,33.9741244,-97.71216209999999,,,HOXBAR,1956,3,15,1956-03-15,104
172,4685,DENNIS & DAVIS OIL CO,2R,60,31962.0,3/15/1956,JEFFERSON,33.972953600000004,-97.7110207,,,HOXBAR,1956,3,15,1956-03-15,105
173,4684,DENNIS & DAVIS OIL CO,2R,36,31962.0,3/15/1956,JEFFERSON,33.9720484,-97.7065298,,,HOXBAR,1956,3,15,1956-03-15,106
174,4682,DENNIS & DAVIS OIL CO,2R,18,31962.0,3/15/1956,JEFFERSON,33.973490000000005,-97.70477149999999,,,HOXBAR,1956,3,15,1956-03-15,107
175,4672,DENNIS & DAVIS OIL CO,2R,56,31962.0,3/15/1956,JEFFERSON,33.9706361,-97.7101658,,,HOXBAR,1956,3,15,1956-03-15,108
176,4683,DENNIS & DAVIS OIL CO,2R,19,31962.0,3/15/1956,JEFFERSON,33.973638,-97.7054127,,,HOXBAR,1956,3,15,1956-03-15,109
177,8422,KAHAN & ASSOCIATES INC,2D,B-2,32066.0,3/20/1956,SEMINOLE,35.28575,-96.66748570000001,,,WEWOKA,1956,3,20,1956-03-20,67
178,8014,CONSOLIDATED INVESTMENTS,2D,3,32062.0,3/20/1956,POTTAWATOMIE,35.040626200000005,-96.785388,0,500,UNKNOWN FORMATION,1956,3,20,1956-03-20,68
179,8357,OAKLAND PETROLEUM OPERATING CO INC,2D,4,32068.0,3/21/1956,SEMINOLE,35.2200805,-96.6806547,0,800,WILCOX,1956,3,21,1956-03-21,69
180,6819,BECCA OIL LLC,2D,1A,32278.0,3/27/1956,PAWNEE,36.3541545,-96.59254,"1,000",750,SALT WATER BEARING,1956,3,27,1956-03-27,70
181,4432,WALKER RANDY & JAN OIL COMPANY LLC,2D,8,32121.0,3/28/1956,HUGHES,35.065864700000006,-96.45100140000001,,,GILCREASE,1956,3,28,1956-03-28,71
182,10606,SPARKS GREG,2D,1,36784.0,3/31/1956,TULSA,36.1562909,-96.16437629999999,0,200,CLEVELAND,1956,3,31,1956-03-31,72
183,7536,STEPHENS & JOHNSON OPERATING CO,2D,6D,32194.0,4/3/1956,PONTOTOC,34.8995739,-96.4880376,500,500,CROMWELL,1956,4,3,1956-04-03,73
184,2613,CIMARRON RIVER OPERATING CO,2D,SWD-1,31983.0,4/14/1956,CREEK,36.0539999,-96.59196949999999,,,ARBUCKLE,1956,4,14,1956-04-14,74
185,8305,COOK KELLY OIL LLC,2R,7,32305.0,4/18/1956,SEMINOLE,34.9731349,-96.6994651,0,100,CROMWELL,1956,4,18,1956-04-18,110
186,7526,UNITED ENERGY & EXPLORATION LLC,2R,14,32311.0,4/24/1956,PONTOTOC,34.8935407,-96.43133459999999,250,250,ALLEN,1956,4,24,1956-04-24,111
187,10699,GATEWAY RESOURCES USA INC,2R,6W,32310.0,4/24/1956,WASHINGTON,36.90009860000001,-95.900888,,,BARTLESVILLE,1956,4,24,1956-04-24,112
188,7527,UNITED ENERGY & EXPLORATION LLC,2R,18,32311.0,4/24/1956,PONTOTOC,34.8935304,-96.42912940000001,250,250,ALLEN,1956,4,24,1956-04-24,113
189,2417,HOTT MONTY L PRODUCTION CORP,2D,15,32454.0,5/1/1956,CLEVELAND,35.17379520000001,-97.2836483,0,"2,000",TONKAWA,1956,5,1,1956-05-01,75
190,6599,TNT OPERATING COMPANY INC,CDW,6,32450.0,5/1/1956,OKLAHOMA,35.46048,-97.47338,0,"10,000",ARBUCKLE,1956,5,1,1956-05-01,3
191,4752,SPESS OIL COMPANY INC,2D,2,32571.0,5/22/1956,KAY,36.74126270000001,-97.36679699999999,,,LAYTON,1956,5,22,1956-05-22,76
192,7966,BEREXCO LLC,2D,1,32607.0,5/23/1956,POTTAWATOMIE,34.9629694,-96.8361828,0,"10,000",2ND WILCOX,1956,5,23,1956-05-23,77
193,8310,MORAN-K OIL LLC,2D,9,32609.0,5/23/1956,SEMINOLE,35.0605498,-96.650908,"1,000","4,000",GILCREASE,1956,5,23,1956-05-23,78
194,6849,BSO INC,2D,3-A,32714.0,6/12/1956,PAWNEE,36.2309558,-96.5160684,,,BARTLESVILLE,1956,6,12,1956-06-12,79
195,4446,GLENCO OIL & GAS CORPORATION,2D,1,32711.0,6/12/1956,HUGHES,35.18008820000001,-96.4177604,,,CROMWELL,1956,6,12,1956-06-12,80
196,8411,SWEARINGEN ROBERT E,2R,4,32867.0,6/15/1956,SEMINOLE,35.258236,-96.70279790000001,0,350,VIOLA AND WILCOX,1956,6,15,1956-06-15,114
197,7081,FITZSIMMONS RANDALL W & DEBORAH S,2D,1,32904.0,6/26/1956,PAYNE,36.010143400000004,-96.8476665,0,100,LAYTON,1956,6,26,1956-06-26,81
198,10690,BRATCO OPERATING COMPANY INC,2R,7A,32819.0,6/26/1956,WASHINGTON,36.719726200000004,-95.85087440000001,,,BARTLESVILLE,1956,6,26,1956-06-26,115
199,258,XTO ENERGY INC,2D,2W,32965.0,7/10/1956,BECKHAM,35.334837,-99.4072139,110,0,PERMIAN,1956,7,10,1956-07-10,82
200,2873,OAKLAND PETROLEUM OPERATING CO INC,2D,N1,32968.0,7/10/1956,CREEK,36.0404442,-96.5915181,,,ARBUCKLE,1956,7,10,1956-07-10,83
201,6830,MID-CON ENERGY OPERATING LLC,2R,31,28979.0,8/2/1956,PAWNEE,36.2786638,-96.4780313,,,BARTLESVILLE,1956,8,2,1956-08-02,116
202,5143,PALM OPERATING LLC,2D,1,33097.0,8/14/1956,LINCOLN,35.51449470000001,-96.7431104,0,500,LAYTON,1956,8,14,1956-08-14,84
203,2708,MID-CON ENERGY OPERATING LLC,2R,21,33139.0,9/5/1956,CREEK,35.741417999999996,-96.57983979999999,,,BARTLESVILLE,1956,9,5,1956-09-05,117
204,4043,MACK ENERGY CO,2D,1,33235.0,9/19/1956,GRADY,34.7164777,-97.72240579999999,0,"5,000",PENNSYLVANIA,1956,9,19,1956-09-19,85
205,7995,WALTMAN FAMILY LP,2D,5,33404.0,9/25/1956,POTTAWATOMIE,35.1148627,-96.836182,0,"1,000",WILCOX,1956,9,25,1956-09-25,86
206,4748,CRAWLEY PETROLEUM CORPORATION,2R,22,33255.0,9/26/1956,KAY,36.6537221,-97.1274445,,,MISSISSIPPI CHAT,1956,9,26,1956-09-26,118
207,4749,CRAWLEY PETROLEUM CORPORATION,2R,23,33255.0,9/26/1956,KAY,36.653709899999996,-97.12291090000001,,,MISSISSIPPI CHAT,1956,9,26,1956-09-26,119
208,4750,CRAWLEY PETROLEUM CORPORATION,2R,4-19,33255.0,9/26/1956,KAY,36.6500955,-97.1277094,,,MISSISSIPPI CHAT,1956,9,26,1956-09-26,120
209,7607,ARROW ENERGY INC,2R,W-2,33518.0,10/23/1956,PONTOTOC,34.8744833,-96.4412594,,,ALLEN,1956,10,23,1956-10-23,121
210,7532,ARROW ENERGY INC,2R,W-3,33518.0,10/23/1956,PONTOTOC,34.86720220000001,-96.4413217,,,ALLEN,1956,10,23,1956-10-23,122
211,2752,BEREXCO LLC,2D,1,33611.0,11/19/1956,CREEK,35.9692427,-96.5424165,0,150,BARTLESVILLE,1956,11,19,1956-11-19,87
212,6607,CANE CREEK ENERGY PARTNERS INC,2D,4A,33653.0,11/19/1956,OKMULGEE,35.475873799999995,-95.9053425,0,50,BOOCH,1956,11,19,1956-11-19,88
213,7998,COLUMBUS OIL COMPANY,2D,5,33707.0,11/26/1956,POTTAWATOMIE,35.0845365,-96.9065537,500,"3,500",2ND WILCOX,1956,11,26,1956-11-26,89
214,2716,ALTMAN ENERGY INC,2D,2,33757.0,12/3/1956,CREEK,35.8669657,-96.4726993,0,250,MISENER,1956,12,3,1956-12-03,90
215,8210,GOODNIGHT MICHAEL,2D,5,33902.0,12/28/1956,POTTAWATOMIE,35.23664,-96.79659000000001,200,35,TONKAWA,1956,12,28,1956-12-28,91
216,412,MARTIN PRODUCTION CORP,2R,2,33899.0,1/2/1957,CADDO,34.9590191,-98.18813990000001,,,NOBLE OLSEN,1957,1,2,1957-01-02,123
217,2704,BRICHACEK JERRY LEE,2D,6,33985.0,1/14/1957,CREEK,35.97525,-96.61538,0,200,WHEELER,1957,1,14,1957-01-14,92
218,6374,ROSE DAN AND BILL,2D,6,33959.0,1/14/1957,OKFUSKEE,35.408712,-96.191479,0,300,BOOCH,1957,1,14,1957-01-14,93
219,6631,MORTON LEASES INC,2R,W-1,33980.0,1/17/1957,OKMULGEE,35.635836299999994,-95.8361885,,,BOOCH,1957,1,17,1957-01-17,124
220,8338,DIAMOND PRODUCTION COMPANY LLC,2R,1-28,33987.0,1/18/1957,SEMINOLE,35.2871457,-96.4642869,300,"1,500",SENORA,1957,1,18,1957-01-18,125
221,8781,WILKINSON OIL & GAS LLC,2D,1,34091.0,1/28/1957,STEPHENS,34.3657523,-97.935496,200,200,PENNSYLVANIA,1957,1,28,1957-01-28,94
222,9367,CITATION OIL & GAS CORPORATION,2D,1,34126.0,2/4/1957,STEPHENS,34.4975435,-97.60509909999999,500,500,PONTOTOC,1957,2,4,1957-02-04,95
223,9377,NEWFIELD EXPLORATION MID-CON INC,2D,42-D2,376569.0,2/4/1957,STEPHENS,34.5495667,-97.6669694,"1,000","2,500",PERMIAN,1957,2,4,1957-02-04,96
224,2729,DEXXON INC,2R,C-14W,35600.0,2/10/1957,CREEK,36.0282756,-96.0563984,,,GLENN,1957,2,10,1957-02-10,126
225,2728,DEXXON INC,2R,B-15W,35600.0,2/10/1957,CREEK,36.0282535,-96.060693,,,GLENN,1957,2,10,1957-02-10,127
226,2727,DEXXON INC,2R,B-10W,35600.0,2/10/1957,CREEK,36.028231899999994,-96.0648523,,,GLENN,1957,2,10,1957-02-10,128
227,2736,DEXXON INC,2R,F-28W,35600.0,2/10/1957,CREEK,36.026487700000004,-96.0515479,,,GLENN,1957,2,10,1957-02-10,129
228,2730,DEXXON INC,2R,D-11,35600.0,2/10/1957,CREEK,36.0301167,-96.0516123,,,GLENN,1957,2,10,1957-02-10,130
229,2731,DEXXON INC,2R,E-11W,35600.0,2/10/1957,CREEK,36.026509499999996,-96.0472209,,,GLENN,1957,2,10,1957-02-10,131
230,2739,DEXXON INC,2R,H-18W,35600.0,2/10/1957,CREEK,36.021920200000004,-96.06285,,,GLENN,1957,2,10,1957-02-10,132
231,2738,DEXXON INC,2R,H-17W,35600.0,2/10/1957,CREEK,36.02284960000001,-96.05618,,,GLENN,1957,2,10,1957-02-10,133
232,2733,DEXXON INC,2R,F-20,35600.0,2/10/1957,CREEK,36.022865100000004,-96.05169479999999,,,GLENN,1957,2,10,1957-02-10,134
233,2734,DEXXON INC,2R,F-25W,35600.0,2/10/1957,CREEK,36.024677200000006,-96.05158759999999,,,GLENN,1957,2,10,1957-02-10,135
234,2735,DEXXON INC,2R,F-26W,35600.0,2/10/1957,CREEK,36.024634899999995,-96.04737209999999,,,GLENN,1957,2,10,1957-02-10,136
235,2740,DEXXON INC,2R,H-23W,35600.0,2/10/1957,CREEK,36.0245241,-96.05650200000001,,,GLENN,1957,2,10,1957-02-10,137
236,2732,DEXXON INC,2R,E-13W,35600.0,2/10/1957,CREEK,36.029227399999996,-96.0450315,,,GLENN,1957,2,10,1957-02-10,138
237,2737,DEXXON INC,2R,F-30W,35600.0,2/10/1957,CREEK,36.0273942,-96.05154499999999,,,GLENN,1957,2,10,1957-02-10,139
238,8344,BOLEN RUSSELL dba TERESA ENERGY,2D,6,34198.0,2/11/1957,SEMINOLE,34.9534445,-96.5020253,0,200,GILCREASE,1957,2,11,1957-02-11,97
239,10670,WORSTELL OIL CO LLC,2R,E-2,34146.0,2/12/1957,WASHINGTON,36.6955333,-95.943717,500,30,BARTLESVILLE,1957,2,12,1957-02-12,140
240,10694,PERFORMANCE OPERATING COMPANY LLC,2R,17,34233.0,2/21/1957,WASHINGTON,36.8475128,-95.8852136,,,WAYSIDE,1957,2,21,1957-02-21,141
241,9181,ARROW ENERGY INC,2R,17,34276.0,2/28/1957,STEPHENS,34.360477,-97.8009773,,,FARRIS,1957,2,28,1957-02-28,142
242,9176,ARROW ENERGY INC,2R,8,34276.0,2/28/1957,STEPHENS,34.3636493,-97.8019346,,,FARRIS,1957,2,28,1957-02-28,143
243,9228,SUTTON EDDIE L OIL COMPANY,2D,8,34302.0,3/4/1957,STEPHENS,34.3042742,-97.7159352,200,75,LOCO ,1957,3,4,1957-03-04,98
244,2842,HIGHTOWER ENERGY LLC,2R,WI-4,34376.0,3/13/1957,CREEK,36.0899397,-96.5341183,,,RED FORK,1957,3,13,1957-03-13,144
245,2844,HIGHTOWER ENERGY LLC,2R,WI-3,34376.0,3/13/1957,CREEK,36.0829755,-96.5166329,,,SKINNER,1957,3,13,1957-03-13,145
246,4771,SAMHILL LLC,2D,2,34423.0,3/18/1957,KAY,36.634396,-97.357809,0,"2,000",MISSISSIPPI CHAT,1957,3,18,1957-03-18,99
247,10483,MAYBEE FAMILY LIMITED LIABILITY CO LLC,2R,W-15,34581.0,4/17/1957,TULSA,36.2670658,-95.9555739,,,BARTLESVILLE,1957,4,17,1957-04-17,146
248,10482,HOPE OIL INC,2R,0-11,34581.0,4/17/1957,TULSA,36.2696034,-95.958396,,,BARTLESVILLE,1957,4,17,1957-04-17,147
249,8423,STEPHENS & JOHNSON OPERATING CO,2D,8,34589.0,4/17/1957,SEMINOLE,35.245445399999994,-96.6320123,500,"3,000","VIOLA, WILCOX",1957,4,17,1957-04-17,100
250,8393,Q T OIL LTD CO,2D,1,34593.0,4/17/1957,SEMINOLE,35.18916779999999,-96.7587628,500,"6,000",2ND WILCOX,1957,4,17,1957-04-17,101
251,6637,CANE CREEK ENERGY PARTNERS INC,2R,W-2,34617.0,4/24/1957,OKMULGEE,35.622243,-95.7638625,,,BOOCH,1957,4,24,1957-04-24,148
252,2766,BAUGH ALLAN L,2D,4,34673.0,4/29/1957,CREEK,35.97828320000001,-96.5370292,500,500,TYNER,1957,4,29,1957-04-29,102
253,4402,SLT DAKOTA OPERATING INC,2D,7,34734.0,5/6/1957,GREER,35.1084175,-99.44244590000001,0,500,"ALBANY, WICHITA ",1957,5,6,1957-05-06,103
254,9231,BANNER OIL & GAS LLC,2R,3,34770.0,5/15/1957,STEPHENS,34.306375700000004,-97.6878492,300,300,LOCO,1957,5,15,1957-05-15,149
255,9358,CITATION OIL & GAS CORPORATION,2D,249,34849.0,5/20/1957,STEPHENS,34.48772879999999,-97.5785203,"1,000","10,000",PONTOTOC,1957,5,20,1957-05-20,104
256,7284,CHER OIL COMPANY LTD,2D,1,34847.0,5/20/1957,PAYNE,36.050552,-96.91395,0,200,UNKNOWN FORMATION,1957,5,20,1957-05-20,105
257,8398,ARROWHEAD OPERATING INC,2D,7,34852.0,5/20/1957,SEMINOLE,35.1638489,-96.6642568,0,"4,000",WILCOX,1957,5,20,1957-05-20,106
258,8970,STEPHENS & JOHNSON OPERATING CO,2D,1,35001.0,6/17/1957,STEPHENS,34.5006956,-97.7422445,200,500,SIMS,1957,6,17,1957-06-17,107
259,5086,INTERNATIONAL ENERGY COMPANY LLC,2R,27,35016.0,6/19/1957,LINCOLN,35.6450628,-96.6520666,,,PRUE,1957,6,19,1957-06-19,150
260,9365,DAVIS OIL COMPANY,2D,1,35327.0,8/5/1957,STEPHENS,34.505984399999996,-97.5649614,500,"1,000",PENNSLYVANIA,1957,8,5,1957-08-05,108
261,6846,JAMES RAYMOND L,2R,3,35423.0,9/6/1957,PAWNEE,36.220464,-96.6742013,,,RED FORK,1957,9,6,1957-09-06,151
262,6845,JAMES RAYMOND L,2R,5,35423.0,9/6/1957,PAWNEE,36.2150143,-96.6764463,,,RED FORK,1957,9,6,1957-09-06,152
263,6844,JAMES RAYMOND L,2R,9,35423.0,9/6/1957,PAWNEE,36.213451,-96.67429,,,RED FORK,1957,9,6,1957-09-06,153
264,2436,COAL OIL & GAS COMPANY,2R,3,35965.0,9/6/1957,COAL,34.51805770000001,-96.34321070000001,,,OIL CREEK,1957,9,6,1957-09-06,154
265,4737,SAMHILL LLC,2D,2,35415.0,9/9/1957,KAY,36.621777,-97.36227020000001,500,400,LAYTON,1957,9,9,1957-09-09,109
266,4802,COLPITT BROTHERS OPERATING CO,2D,3,35416.0,9/9/1957,KAY,36.9111109,-96.9988401,300,100,MISSISSIPPI,1957,9,9,1957-09-09,110
267,3932,LAM FINANCIAL HOLDINGS LTD,2D,1,35544.0,9/16/1957,GARVIN,34.5223607,-97.5441754,500,100,PONTOTOC,1957,9,16,1957-09-16,111
268,3904,PRIME OPERATING COMPANY,2R,16,35368.0,9/23/1957,GARVIN,34.565458,-97.48016199999999,400,150,PONTOTOC,1957,9,23,1957-09-23,155
269,6837,TARKA ENERGY LLC,2D,1,32115.0,9/27/1957,PAWNEE,36.2058564,-96.6786222,,,RED FORK,1957,9,27,1957-09-27,112
270,9534,CITATION OIL & GAS CORPORATION,2R,17-W,35626.0,10/4/1957,STEPHENS,34.300920399999995,-97.724958,,,LOCO,1957,10,4,1957-10-04,156
271,9535,CITATION OIL & GAS CORPORATION,2R,19-W,35626.0,10/4/1957,STEPHENS,34.3009263,-97.7227728,,,LOCO,1957,10,4,1957-10-04,157
272,9516,CITATION OIL & GAS CORPORATION,2D,16,35626.0,10/4/1957,STEPHENS,34.3009174,-97.7260505,,,LOCO,1957,10,4,1957-10-04,113
273,9536,CITATION OIL & GAS CORPORATION,2R,20-W,35626.0,10/4/1957,STEPHENS,34.3009292,-97.72169670000001,,,LOCO,1957,10,4,1957-10-04,158
274,10525,EMERY EDWARD A,2D,18,35657.0,10/7/1957,TULSA,36.302898799999994,-95.9788943,0,100,BARTLESVILLE,1957,10,7,1957-10-07,114
275,8401,LAPETCO INC,2D,1,35766.0,10/14/1957,SEMINOLE,35.11317879999999,-96.629306,0,400,WILCOX,1957,10,14,1957-10-14,115
276,6891,DOUBLE J OIL CO LLC,2R,2,35794.0,10/31/1957,PAWNEE,36.3286042,-96.7000208,,,CLEVELAND,1957,10,31,1957-10-31,159
277,1449,TRIPLEDEE OPERATING COMPANY LLC,2D,4,35970.0,11/18/1957,CARTER,34.175383200000006,-97.3727022,500,200,HEWITT ,1957,11,18,1957-11-18,116
278,9372,SUTTON J D INC,2D,1,35943.0,11/18/1957,STEPHENS,34.3486778,-97.77910729999999,0,300,HOXBAR,1957,11,18,1957-11-18,117
279,732,LINN OPERATING INC,2R,19,35923.0,11/20/1957,CARTER,34.426030100000006,-97.4976005,,,DEESE,1957,11,20,1957-11-20,160
280,731,LINN OPERATING INC,2R,15,35923.0,11/20/1957,CARTER,34.4242274,-97.4932561,,,DEESE,1957,11,20,1957-11-20,161
281,1429,LINN OPERATING INC,2R,5,35923.0,11/20/1957,CARTER,34.4223958,-97.4998267,,,DEESE,1957,11,20,1957-11-20,162
282,1428,LINN OPERATING INC,2R,4,35923.0,11/20/1957,CARTER,34.424188,-97.5041943,,,DEESE,1957,11,20,1957-11-20,163
283,5089,NAIFCO OIL & GAS LLC,2R,5-4,36006.0,12/6/1957,LINCOLN,35.6380491,-96.696679,,,PRUE,1957,12,6,1957-12-06,164
284,4777,KAY PRODUCTION COMPANY,2D,3,36214.0,12/16/1957,KAY,36.8413005,-97.2927486,500,"1,000",ARBUCKLE,1957,12,16,1957-12-16,118
285,2718,MID-CON ENERGY OPERATING LLC,2R,W-14,36098.0,12/18/1957,CREEK,35.8144618,-96.2514392,15,120,DUTCHER,1957,12,18,1957-12-18,165
286,3903,CITATION OIL & GAS CORPORATION,2D,1,36215.0,12/23/1957,GARVIN,34.5772935,-97.4767545,0,500,UNKNOWN FORMATION,1957,12,23,1957-12-23,119
287,435,LAKESHORE OPERATING LLC,2D,1,36272.0,1/6/1958,CADDO,34.9193565,-98.1289993,500,500,FORTUNA,1958,1,6,1958-01-06,120
288,7078,MID-CON ENERGY OPERATING LLC,2R,5,36184.0,1/8/1958,PAYNE,36.131336,-96.72129340000001,,,SKINNER,1958,1,8,1958-01-08,166
289,10709,BULLSEYE OPERATING LLC,2R,2-A,36258.0,1/17/1958,WASHINGTON,36.962664600000004,-95.8922963,,,BARTLESVILLE,1958,1,17,1958-01-17,167
290,4669,DENNIS & DAVIS OIL CO,2R,45,36287.0,1/21/1958,JEFFERSON,33.9767979,-97.702597,,,HOXBAR,1958,1,21,1958-01-21,168
291,4670,DENNIS & DAVIS OIL CO,2R,51,36287.0,1/21/1958,JEFFERSON,33.9784042,-97.7004059,,,HOXBAR,1958,1,21,1958-01-21,169
292,460,T-D OIL INC,2D,2,37349.0,2/9/1958,CADDO,34.953617,-98.2035745,,,UNKNOWN FORMATION,1958,2,9,1958-02-09,121
293,5388,FARMERS ENERGY CORPORATION,2D,2,36432.0,2/10/1958,LOGAN,36.095326899999996,-97.667227,0,450,PENNSYLVANIA,1958,2,10,1958-02-10,122
294,10804,FLOOD THIRTY SEVEN LLC,2R,L-7,36436.0,2/12/1958,WASHINGTON,36.886327200000004,-95.92801709999999,360,500,BARTLESVILLE,1958,2,12,1958-02-12,170
295,9322,PERKINS ENERGY COMPANY,2D,2,36514.0,2/17/1958,STEPHENS,34.5806215,-98.068464,,,MARLOW,1958,2,17,1958-02-17,123
296,8779,TURNER R L OIL COMPANY LLC,2R,A3W,36508.0,2/20/1958,STEPHENS,34.4270921,-98.05574240000001,0,576,CISCO,1958,2,20,1958-02-20,171
297,9012,TURNER R L OIL COMPANY LLC,2R,A36W,36508.0,2/20/1958,STEPHENS,34.4236341,-98.0492522,0,600,CISCO,1958,2,20,1958-02-20,172
298,9338,TURNER R L OIL COMPANY LLC,2R,A8W,36508.0,2/20/1958,STEPHENS,34.4254099,-98.05251899999999,0,585,CISCO,1958,2,20,1958-02-20,173
299,9337,TURNER R L OIL COMPANY LLC,2R,A10W,36508.0,2/20/1958,STEPHENS,34.4220325,-98.0558515,0,600,CISCO,1958,2,20,1958-02-20,174
300,9267,TURNER R L OIL COMPANY LLC,2R,A22W,36508.0,2/20/1958,STEPHENS,34.4205044,-98.0541873,0,270,CICSO,1958,2,20,1958-02-20,175
301,4688,POWELL OIL LLC,2D,2,36563.0,2/24/1958,JEFFERSON,33.940565299999996,-97.74869179999999,200,0,UNKNOWN FORMATION,1958,2,24,1958-02-24,124
302,3942,MERIT ENERGY COMPANY,2R,R21,36583.0,2/26/1958,GARVIN,34.820948200000004,-97.64862590000001,,,HART,1958,2,26,1958-02-26,176
303,4168,MERIT ENERGY COMPANY,2R,Q16,36583.0,2/26/1958,GRADY,34.8254512,-97.6689338,,,SPRINGER,1958,2,26,1958-02-26,177
304,4156,MERIT ENERGY COMPANY,2R,P11,36583.0,2/26/1958,GRADY,34.8282317,-97.692004,,,SPRINGER,1958,2,26,1958-02-26,178
305,4151,MERIT ENERGY COMPANY,2R,L16,36583.0,2/26/1958,GRADY,34.842706799999995,-97.6704733,,,SPRINGER,1958,2,26,1958-02-26,179
306,3944,MERIT ENERGY COMPANY,2R,R-19,36583.0,2/26/1958,GARVIN,34.820927399999995,-97.6571253,,,HART,1958,2,26,1958-02-26,180
307,4152,MERIT ENERGY COMPANY,2R,L9,36583.0,2/26/1958,GRADY,34.8427583,-97.70083120000001,,,SPRINGER,1958,2,26,1958-02-26,181
308,6614,ROSE ROCK RESOURCES INC,2D,11,36542.0,2/27/1958,OKMULGEE,35.6604956,-95.8505833,,,BOOCH,1958,2,27,1958-02-27,125
309,9149,SUTTON J D INC,2D,2,36578.0,3/4/1958,STEPHENS,34.4008488,-97.69416690000001,500,300,DEESE,1958,3,4,1958-03-04,126
310,9234,BANNER OIL & GAS LLC,2R,11,36609.0,3/5/1958,STEPHENS,34.300455,-97.6873136,,,LOCO ,1958,3,5,1958-03-05,182
311,9233,BANNER OIL & GAS LLC,2R,3,36609.0,3/5/1958,STEPHENS,34.3014091,-97.6884467,,,LOCO ,1958,3,5,1958-03-05,183
312,9235,BANNER OIL & GAS LLC,2R,12,36609.0,3/5/1958,STEPHENS,34.300467700000006,-97.69498440000001,,,LOCO ,1958,3,5,1958-03-05,184
313,4663,DENNIS & DAVIS OIL CO,2D,A3,36678.0,3/17/1958,JEFFERSON,34.0156542,-97.7056554,500,"1,000",SALT WATER BEARING,1958,3,17,1958-03-17,127
314,2415,ARVINE ENVIRONMENTAL LLC,2D,1,36764.0,3/24/1958,CLEVELAND,35.1393969,-97.3363578,500,"1,000","PENN, PERMIAN",1958,3,24,1958-03-24,128
315,5902,MAR-BAR ENTERPRISES INC,2D,17,36872.0,4/14/1958,NOBLE,36.462588000000004,-97.41372,500,"6,000",WILCOX,1958,4,14,1958-04-14,129
316,2501,LEMLEY OIL CORP,2D,5,36939.0,4/21/1958,COTTON,34.3169805,-98.3674759,200,75,SOLDIERS CREEK,1958,4,21,1958-04-21,130
317,9009,LEWIS OIL OPERATIONS LLC,2D,B-2,37016.0,4/21/1958,STEPHENS,34.436375399999996,-98.0283508,0,400,UNKNOWN FORMATION,1958,4,21,1958-04-21,131
318,4154,MERIT ENERGY COMPANY,2R,O8,36996.0,4/24/1958,GRADY,34.8318929,-97.7051906,,,SPRINGER,1958,4,24,1958-04-24,185
319,4803,SPESS OIL COMPANY INC,2D,B-3,36980.0,4/25/1958,KAY,36.759171,-97.35835,,,LAYTON,1958,4,25,1958-04-25,132
320,1338,CHATHAM JIMMY R,2D,7 SWD,36993.0,4/28/1958,CARTER,34.364332700000006,-97.51477829999999,200,300,PONTOTOC,1958,4,28,1958-04-28,133
321,9871,WILSON CHARLES R,2D,2,37224.0,6/5/1958,STEPHENS,34.3238112,-97.7699075,0,25,SALT WATER BEARING,1958,6,5,1958-06-05,134
322,5038,WESTSIDE WELLS INC,2D,B5,37275.0,6/9/1958,KIOWA,34.965666,-98.9197564,400,500,UNKNOWN FORMATION,1958,6,9,1958-06-09,135
323,10716,PERFORMANCE OPERATING COMPANY LLC,2R,1,37281.0,6/17/1958,WASHINGTON,36.85021,-95.89146,,,WAYSIDE,1958,6,17,1958-06-17,186
