API#,Operator,Operator ID,WellType,WellName,WellNumber,OrderNumbers,Approval Date,County,Sec,Twp,Rng,QQQQ,LAT,LONG,PSI,BBLS,ZONE,,,
3500700094,UNIT PETROLEUM COMPANY,16711,2D,CARTER HAYWOOD,1 SWD,1300130098,8/10/2012,BEAVER,4,01N,21E,C-NE NE ,36.5855502,-100.7942108,"1,000","10,000",BROWN DOLOMITE,,,
3500700412,TEX-OK ENERGY LP,18105,2D,BOURQUIN,1,54692,4/1/1964,BEAVER,23,01N,26E,CNE SW,36.5345234,-100.2278954,250,600,WOLFCAMP,,,
3500700493,SNYDER PARTNERS,19732,CDW,HUNTER,1,559356,9/11/2008,BEAVER,15,06N,22E,C-SW NE ,36.9886088,-100.6635834,"2,000","6,000",KANSAS CITY,,,
3500700541,ENTERPRISE PRODUCTS OPERATING LLC,22247,GS,MOCANE PLANT  LPG,2,339008,11/21/1974,BEAVER,18,05N,25E,SW SW NE,36.8995726,-100.3937910,700,"14,400",CIMARRON SALT,,,
3500700542,ENTERPRISE PRODUCTS OPERATING LLC,22247,2R,MOCANE PLANT-LPG,1,45055,5/24/1989,BEAVER,18,05N,25E,SW SW NE,36.9004716,-100.3945737,700,"14,400",CIMARRON SALT,,,
3500720222,UNIT PETROLEUM COMPANY,16711,2D,FLOYD KEARNS,1 SWD,1404700048,2/6/2014,BEAVER,1,01N,20E,C-E2 SW NW ,36.5819531,-100.8609096,"1,000","10,000",BROWN DOLOMITE,,,
3500720493,UNIT PETROLEUM COMPANY,16711,2D,SAUNDERS SWD,1,1006660139,5/3/2010,BEAVER,14,01N,22E,C-SW NW ,36.5528927,-100.6638879,750,"10,000",WOLFCAMPIAN,,,
3500720654,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,3114,441782,6/5/2000,BEAVER,31,01N,20E,SE SE NE,36.5085485,-100.9363812,"2,000","2,000",MORROW,,,
3500720687,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3262,442405,6/29/2000,BEAVER,32,01N,20E,SE NE SE SW,36.5025248,-100.9269313,"2,000","2,000",MORROW ,,,
3500720688,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3533,504988,5/5/2005,BEAVER,35,01N,20E,C-S2 SW NW,36.5082772,-100.8795151,"2,000","2,000",MORROW ,,,
3500720689,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3233,443966,8/22/2000,BEAVER,32,01N,20E,NE NW,36.5128056,-100.9269210,"2,000","2,000",MORROW ,,,
3500720694,CHAPARRAL ENERGY LLC,16896,2D,CAMRICK UNIT,3472,533960,1/4/2007,BEAVER,34,01N,20E,SE NE NW SE,36.5061793,-100.8870754,"2,000",690,MORROW ,,,
3500720711,CHAPARRAL ENERGY LLC,16896,2D,CAMRICK UNIT,3 SWD,1403020023,11/25/2013,BEAVER,21,01N,20E,SE SW SW ,36.5303018,-100.9144688,"1,250","50,000",WOLFCAMP,,,
3500720753,URBAN OIL & GAS GROUP LLC,22756,2D,"ADAMS, R.E.",D-2A,102780,2/23/1974,BEAVER,11,06N,24E,CNW SE,36.9955861,-100.4290538,0,200,"COUNCIL GROVE, LANSING",,,
3500720758,ENERVEST OPERATING LLC,19848,2D,ADAMS C,6,390993,3/27/1995,BEAVER,36,06N,24E,N2 SW NW SE,36.9410946,-100.4116534,"1,450","6,000",CHASE,,,
3500720826,CHAPARRAL ENERGY LLC,16896,2R,NW CAMRICK UNIT,8-3,93028,9/14/1972,BEAVER,17,01N,20E,NW NW,36.5566091,-100.9336701,"3,000",750,MORROW,,,
3500720921,BENNETT OPERATING COMPANY LLC,23555,CDW,"MILES ""K""",3,504986,5/5/2005,BEAVER,14,04N,24E,SE,36.8084862,-100.4376187,500,"1,000","KANSAS CITY, LANSING ",,,
3500720995,ENTERPRISE PRODUCTS OPERATING LLC,22247,2D,E.E.EVANS,1,108744,11/14/1974,BEAVER,18,05N,25E,SE SW SW NE,36.8999183,-100.3934151,"1,500","8,400","CHASE, COUNCIL GROVE",,,
3500721044,NORTHWEST DISPOSAL CORPORATION,17717,CDW,BEAVER,1,355561,3/28/1991,BEAVER,2,04N,28E,SE,36.8374937,-100.0077251,"1,200","4,500",BROWN DOLOMITE,,,
3500721102,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3252,442404,6/29/2000,BEAVER,32,01N,20E,N2 S2 NW SW,36.5047752,-100.9334954,"2,000","2,000",MORROW ,,,
3500721200,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,2962,442410,6/29/2000,BEAVER,29,01N,20E,SW SW,36.5167121,-100.9331608,"1,500","1,800",MORROW,,,
3500721223,UNIT PETROLEUM COMPANY,16711,2D,OLLIE DEAN,1SWD,1103690069,2/7/2011,BEAVER,32,02N,24E,NE SW SW,36.5900519,-100.5013954,750,"10,000",BROWN DOLOMITE,,,
3500721250,OVERFLOW ENERGY LLC,22383,CDW,ANNA BRYAN,2,414169,7/21/1981,BEAVER,19,02N,21E,S2 SW SW  ,36.6171955,-100.8440900,500,"2,000",WOLFCAMP,,,
3500721271,CUMMINGS OIL COMPANY,5481,2D,MEYERS,1-30,433596,7/9/1999,BEAVER,30,06N,26E,SE,36.9539010,-100.2840214,"1,000",500,"KANSAS CITY, LANSING ",,,
3500721366,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,2762,496020,10/8/2004,BEAVER,27,01N,20E,SE SE SW,36.5157846,-100.8915326,"1,400","1,300",MORROW,,,
3500721536,UNIT PETROLEUM COMPANY,16711,2D,PUGH SWD,1,1100780133,9/22/2010,BEAVER,24,02N,23E,C-SW SW ,36.6180755,-100.5384670,750,"10,000",BROWN DOLOMITE,,,
3500721779,SNYDER PARTNERS,19732,2R,BENJEGERDES,2,370879,12/31/1992,BEAVER,2,03N,23E,NE NE,36.7591579,-100.5436320,500,"1,000",MARMATON,,,
3500721857,UNIT PETROLEUM COMPANY,16711,2D,OLLENBERGER,1 SWD,1107950052,7/20/2011,BEAVER,23,01N,21E,C-SW SW ,36.5310851,-100.7716831,"1,000","10,000",BROWN DOLOMITE,,,
3500721869,KIRKPATRICK OIL COMPANY INC,19792,2D,DYER,1-7,494684,9/8/2004,BEAVER,7,04N,27E,NW,36.8307227,-100.1952205,500,300,COUNCIL GROVE,,,
3500721916,CHAPARRAL ENERGY LLC,16896,2R,STICKLER                    24,359-2,389473,1/19/1995,BEAVER,6,03N,21E,C-SW NE,36.7557737,-100.8351200,"2,000","2,200",CHESTER,,,
3500721948,SPESS OIL COMPANY INC,2057,2R,HELEN 6,1,358629,7/17/1991,BEAVER,26,02N,23E,S2 NE SE,36.6062356,-100.5428957,500,200,MORROW,,,
3500722077,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,2974,442402,6/29/2000,BEAVER,29,01N,20E,C-NE SE,36.5202934,-100.9200960,"2,000","2,000",MORROW ,,,
3500722089,NICHOLS WATER SERVICE INC,13447,CDW,NICHOLS,1 SWD,394314,8/2/1995,BEAVER,30,06N,24E,NE NE SE,36.9568579,-100.4956698,500,"1,000",COUNCIL GROVE,,,
3500722205,UNIT PETROLEUM COMPANY,16711,2D,HOOVER,1SWD,1107000057,6/20/2011,BEAVER,5,01N,20E,SE SE NW SE,36.5769378,-100.9231247,"1,000","10,000",BROWN DOLOMITE,,,
3500722338,J-BREX COMPANY,16411,2D,HOWARD,1,1004150076,1/13/2010,BEAVER,27,01N,26E,C ,36.5164259,-100.2514377,300,500,DOLOMITE,,,
3500722451,CHAPARRAL ENERGY LLC,16896,2R,NW CAMRICK UNIT,15-4,569673,8/18/2009,BEAVER,19,01N,20E,NW NW NE,36.5430241,-100.9426999,"2,000","2,000",MORROW ,,,
3500722457,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3213,572844,1/14/2010,BEAVER,32,01N,20E,NE NE SW NE,36.5103619,-100.9230397,"1,200","1,500",MORROW,,,
3500722471,UNIT PETROLEUM COMPANY,16711,2D,LOWREY SWD,1,1005890163,4/1/2010,BEAVER,14,01N,24E,SW NE NW ,36.5545964,-100.4438132,750,"10,000",WOLFCAMP,,,
3500722490,UNIT PETROLEUM COMPANY,16711,2D,GEORGIA CUSTER SWD,2-16,1107600028,7/21/2011,BEAVER,16,01N,23E,SW NE SW NW,36.5536653,-100.5907966,"1,000","10,000",BROWN DOLOMITE,,,
3500722596,WILLIFORD ENERGY COMPANY,7697,2R,S ELMWOOD UNIT   (CATES 1-35),2-1,298390,5/22/1986,BEAVER,35,01N,23E,SE NE,36.5090717,-100.5423953,700,"3,200",MORROW,,,
3500722626,WILLIFORD ENERGY COMPANY,7697,2R,S ELMWOOD UNIT   (WEBER 2-35),5-1,298392,5/22/1986,BEAVER,35,01N,23E,C-SE,36.5016408,-100.5423410,700,"3,200",MORROW,,,
3500722693,UNIT PETROLEUM COMPANY,16711,2D,CS,1-8 SW,1202110012,11/1/2011,BEAVER,8,03N,22E,E2 SW NE ,36.7415150,-100.7083440,"1,000","10,000",BROWN DOLOMITE,,,
3500722714,CONOCOPHILLIPS CO,1701,2D,MEHNERT,A-3,402536,6/10/1996,BEAVER,21,01N,25E,SE SW,36.5308784,-100.3722376,50,300,BROWN DOLOMITE,,,
3500722922,URBAN OIL & GAS GROUP LLC,22756,2R,ADAMS RANCH,D-12,326515,6/1/1988,BEAVER,10,06N,24E,N2   SE SE,36.9964385,-100.4427139,914,"2,500",LANSING,,,
3500722934,MARLIN OIL CORPORATION,5064,2D,HEITSCHMIDT,3-23,1502410043,11/26/2014,BEAVER,23,06N,21E,N2 SE NW ,36.9748264,-100.7582336,"1,000",750,KANSAS CITY,,,
3500722992,MERIT ENERGY COMPANY,18934,2R,BJPERU (BRIDGEWATER A-2),16-1,412657,5/27/1997,BEAVER,36,04N,21E,SE NE NE,36.7731764,-100.7392766,"2,000","2,000",CHESTER,,,
3500722998,SPESS OIL COMPANY INC,2057,2R,PUGH,2,358628,7/17/1991,BEAVER,27,02N,23E,NE NW NE,36.6153375,-100.5642881,500,300,MORROW,,,
3500723096,MERIT ENERGY COMPANY,18934,2R,PERU (JOEL),11-1,413020,6/5/1997,BEAVER,31,04N,22E,E2 SE NW,36.7704938,-100.7302881,"2,000","2,000",CHESTER,,,
3500723118,CHAPARRAL ENERGY LLC,16896,2D,WEABER,1-24,1203330005,12/28/2011,BEAVER,24,01N,21E,C-NE NE ,36.5420330,-100.7402387,"1,350","12,000",WOLFCAMP,,,
3500723140,MERIT ENERGY COMPANY,18934,2R,BJPERU (FOGLEMAN B-2),2-1,415393,8/25/1997,BEAVER,1,03N,21E,C-W2 NW NE,36.7595658,-100.7459944,"2,000","2,000",CHESTER,,,
3500723188,MERIT ENERGY COMPANY,18934,2R,BJ PERU,8-1,470540,12/6/2002,BEAVER,36,04N,21E,SW SW NE,36.7695511,-100.7460248,"2,000","2,000",CHESTER,,,
3500723201,MERIT ENERGY COMPANY,18934,2R,BJPERU (W.W. 3-31),19-1,413089,6/10/1997,BEAVER,31,04N,22E,S2 NE NE,36.7732266,-100.7228438,"2,000","2,000",CHESTER,,,
3500723211,MERIT ENERGY COMPANY,18934,2R,BJPERU,13-1,527606,7/26/2006,BEAVER,31,04N,22E,C-S2 SE NE,36.7696011,-100.7227982,"2,000","2,500",CHESTER,,,
3500723214,CHAPARRAL ENERGY LLC,16896,2R,MERU,1-3,352830,12/21/1990,BEAVER,1,03N,21E,C-SW SE,36.7487487,-100.7437509,"2,000","2,500",CHESTER,,,
3500723220,CHAPARRAL ENERGY LLC,16896,2R,MERU,6-2,352831,12/21/1990,BEAVER,12,03N,21E,C-S2 NW,36.7414081,-100.7517134,"2,000","2,500",CHESTER,,,
3500723397,B & G PRODUCTION INC,16198,CDW,WATSON,1-26,1303340052,4/1/2013,BEAVER,26,05N,22E,N2 SW SW ,36.8660638,-100.6543177,500,"5,000","CHASE, COUNCIL GROVE",,,
3500723407,CHAPARRAL ENERGY LLC,16896,2D,DELK SWD,2-2,1404110018,1/16/2014,BEAVER,2,01N,21E,NW NE,36.5854928,-100.7617893,"1,400","12,000",BROWN DOLOMITE,,,
3500723427,REVELATION RESOURCES,17700,2RSI,BARBY,1-35,800104,10/21/2003,BEAVER,35,06N,26E,W2 E2 SW,36.9393515,-100.2186307,0,80,CHASE,,,
3500723443,LATIGO OIL AND GAS INC,10027,2RSI,BARBY,3-2,700025,10/4/1996,BEAVER,2,05N,26E,C-NW NW,36.9340041,-100.2212306,NA,NA,COUNCIL GROVE,,,
3500723446,LATIGO OIL AND GAS INC,10027,2D,COX,1-2,330603,12/17/1997,BEAVER,2,03N,26E,SW NW NW,36.7590287,-100.2341113,500,"1,000",CHECKERBOARD,,,
3500723515,LATIGO OIL AND GAS INC,10027,2D,RALPH,2-35,1201630001,11/10/2011,BEAVER,35,04N,26E,C-SW ,36.7654386,-100.2313610,500,"5,000","CHASE, COUNCIL GROVE",,,
3500723621,COMBINED RESOURCES CORPORATION,7775,2RSI,CHOATE,4-1,800031,8/10/1999,BEAVER,4,01N,22E,W2 W2 E2 W2,36.5801258,-100.6971694,"1,600","1,400",COUNCIL GROVE,,,
3500723641,WILLIFORD ENERGY COMPANY,7697,2R,S ELMWOOD UNIT,11-2,414703,8/1/1997,BEAVER,31,01N,24E,NW NW SE SW,36.5026208,-100.5173711,"1,000","3,000",MORROW,,,
3500723672,COMBINED RESOURCES CORPORATION,7775,2RSI,BURNS,1-36,800036,12/9/1999,BEAVER,36,03N,25E,C-S2 SE  ,36.6762885,-100.3120521,0,"2,100",COUNCIL GROVE,,,
3500723738,CHAPARRAL ENERGY LLC,16896,2R,MERU,8-5,352320,12/6/1990,BEAVER,12,03N,21E,NW NW SW NE,36.7427468,-100.7470409,"2,000","2,500",CHESTER,,,
3500723785,URBAN OIL & GAS GROUP LLC,22756,2R,ADAMS RANCH,D-14,384487,6/30/1994,BEAVER,11,06N,24E,NW SW,36.9990739,-100.4381591,902,"2,500",LANSING,,,
3500723973,CUMMINGS OIL COMPANY,5481,2D,STATE,1-31,446351,11/6/2000,BEAVER,31,06N,26E,N2 SW SE NE,36.9445503,-100.2810973,"1,000","2,000",DOUGLAS,,,
3500724215,LATIGO OIL AND GAS INC,10027,2RSI,SIZELOVE,1-3,800095,4/4/2003,BEAVER,3,03N,27E,NE SW SW NE,36.7555014,-100.1344518,0,50,COUNCIL GROVE,,,
3500724235,SUNDOWN ENERGY LP,21689,2D,KIOWA CREEK,5-16,454520,7/24/2001,BEAVER,16,03N,27E,C-NW NW SE,36.7243297,-100.1532948,500,200,COUNCIL GROVE,,,
3500724282,MERIT ENERGY COMPANY,18934,2R,HELEN UNIT WIW,5X,536285,3/5/2007,BEAVER,11,01N,23E,SE SE SE NW,36.5663025,-100.5499739,"2,000","7,000",MORROW,,,
3500724313,MERIT ENERGY COMPANY,18934,2R,BJ PERU (WIW),4-2,418280,11/16/1997,BEAVER,36,04N,21E,NW SE NW SE,36.7666154,-100.7439328,"2,000","2,000",CHESTER,,,
3500724395,LATIGO OIL AND GAS INC,10027,2RSI,DENA,1-30,800068,9/10/2001,BEAVER,30,03N,26E,CSW SW,36.6903393,-100.3052933,0,30,COUNCIL GROVE,,,
3500724509,WICHITA WATER LLC,23431,CDW,SCHMIDT,1-10,532557,11/22/2006,BEAVER,10,05N,21E,C-SW SW,36.9085874,-100.7806328,300,"1,000","COUNCIL GROVE, LANSING",,,
3500724643,LATIGO OIL AND GAS INC,10027,2RSI,HANCOCK,5-27,800106,12/23/2003,BEAVER,27,04N,24E,CE2 W2 W2,36.7830064,-100.4663692,0,100,COUNCIL GROVE,,,
3500724705,CHAPARRAL ENERGY LLC,16896,2D,FRONK,10-1,1105860050,5/10/2011,BEAVER,1,01N,22E,C-NW ,36.5836743,-100.6437359,"1,500","6,000",WOLFCAMP,,,
3500724742,LATIGO OIL AND GAS INC,10027,2RSI,DIXON,2-6,800083,8/14/2002,BEAVER,6,04N,27E,SW,36.8398101,-100.1951066,0,40,COUNCIL GROVE,,,
3500724870,TEX-OK ENERGY LP,18105,CDW,LUCKY DUCK,1,476151,5/21/2003,BEAVER,25,02N,24E,C-SE NE,36.6108352,-100.4172856,750,"4,000",COUNCIL GROVE,,,
3500724956,TEX-OK ENERGY LP,18105,CDW,HIGH VOLTAGE,6,489930,5/11/2004,BEAVER,31,06N,25E,S2 S2 N2 SW,36.9397795,-100.3992671,750,"6,000",COUNCIL GROVE,,,
3500724973,RAYDON EXPLORATION INC,14683,2D,BESSIE,1-26,508881,7/28/2005,BEAVER,26,06N,22E,C-N2 SW NE,36.9605065,-100.6455904,100,900,LANSING,,,
3500725143,MERIT ENERGY COMPANY,18934,2R,HELEN UNIT WIW,3X,536284,3/5/2007,BEAVER,3,01N,23E,SW SW NW NE,36.5844320,-100.5662649,"2,000","7,000",MORROW,,,
3500725169,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,3172,552316,4/4/2008,BEAVER,31,01N,20E,N2 S2 SW SE,36.5008176,-100.9424800,"2,000","2,000",MORROW ,,,
3500725309,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3062,1003740019,1/25/2010,BEAVER,30,01N,20E,SE NW SW SE ,36.5168348,-100.9433006,"2,000","2,000",MORROW ,,,
3500725367,UNIT PETROLEUM COMPANY,16711,2D,JACKSON,1-24,568805,7/2/2009,BEAVER,24,02N,22E,SE SW SW SE,36.6168626,-100.6378141,750,"10,000",WOLFCAMPIAN,,,
3500725382,HADAWAY CONSULTING & ENGINEERING LLC,22787,2D,ELIZABETH SWD,1,1005420146,3/8/2010,BEAVER,32,03N,22E,SW SW SW SE,36.6749489,-100.7112018,750,"10,000",WOLFCAMPIAN,,,
3500725400,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,3117,1102650025,11/15/2010,BEAVER,31,01N,20E,SE NW NW ,36.5124147,-100.9510529,"2,000","2,000",MORROW ,,,
3500725457,ENCINO OPERATING LLC,23270,2D,PATZKOWSKY,29-1D,1108170077,9/9/2011,BEAVER,29,03N,22E,SW NW NW,36.6999384,-100.7193853,"1,000","15,000",BROWN DOLOMITE,,,
3500725484,CHAPARRAL ENERGY LLC,16896,2R,CALDWELL SWD,1-19H,1705090022,3/13/2017,BEAVER,19,03N,23E,SW SE SE/ SE NW NE NE,36.7041250,-100.6167340,500,"4,999",MARMATON,,,
3500725515,NICHOLS WATER SERVICE INC,13447,CDW,NICHOLS BEAVER,1,1206970031,6/18/2012,BEAVER,30,04N,24E,W/2 SE SW SW ,36.7770808,-100.5196470,500,"20,000","COUNCIL GROVE, LANSING",,,
3500725516,CHAPARRAL ENERGY LLC,16896,2D,CALDWELL SWD,2-19,1206580088,6/18/2012,BEAVER,19,03N,23E,NE SW SE SE ,36.7045040,-100.6159632,"1,700","8,000",COUNCIL GROVE,,,
3500725531,OVERFLOW ENERGY LLC,22383,CDW,BRYANS CORNER EAST SWD,1,1300360133,9/17/2012,BEAVER,21,02N,21E,NE SE NE,36.6258279,-100.7934867,"1,500","20,000",WOLFCAMP,,,
3500725557,LIME ROCK RESOURCES II-A LP,22628,2D,DUNCAN,1-1 SWD,1500180075,9/8/2014,BEAVER,1,05N,24E,SE SE SW NW,36.9290202,-100.4179286,"1,500","4,900",TOPEKA,,,
3500725571,SNYDER PARTNERS,19732,2R,PAYDAY,4,1307530033,7/26/2013,BEAVER,30,05N,22E,C-SE SE ,36.8650179,-100.7129706,"1,000",400,LANSING,,,
3500725572,UNIT PETROLEUM COMPANY,16711,2R,PRICE TRUST ,2-21 H,1609860014,8/23/2016,BEAVER,21,01N,21E,SW SW SE SE / E/2 NW NE NE,36.8577100,-100.5015000,500,"4,999",MARMATON,,,
3500725602,CHAPARRAL ENERGY LLC,16896,2D,REAL ESTATE,1,1402720038,11/6/2013,BEAVER,27,01N,20E,NE NE SW ,36.5217984,-100.8916996,"1,250","50,000","CHASE, COUNCIL GROVE",,,
3500725661,CHAPARRAL ENERGY LLC,16896,2D,BOYD SOUTH 0320 SWD,25,1405440062,2/27/2014,BEAVER,25,03N,20E,NE NE NE ,36.7023419,-100.8476508,"1,250","35,000",BROWN DOLOMITE,,,
3500730078,UNIT PETROLEUM COMPANY,16711,2D,MCGLAMERY,1SWD,1201590029,10/10/2011,BEAVER,21,02N,22E,C-SW SE ,36.6181772,-100.6911013,"1,000","10,000",BROWN DOLOMITE,,,
3500730203,NICHOLS WATER SERVICE INC,13447,CDW,NICHOLS SWD,3,407349,11/27/1996,BEAVER,30,06N,24E,SE SW NE,36.9586255,-100.5001798,500,"10,000","CHASE, COUNCIL GROVE",,,
3500735007,CONTINENTAL OPERATING CO,18675,2D,MCFARLAND,3,1306590009,6/19/2013,BEAVER,31,05N,23E,C-SW NE ,36.8577740,-100.6094000,500,500,MARMATON,,,
3500735075,CHAPARRAL ENERGY LLC,16896,2D,CAMRICK UNIT ,2551 SWD,1205710005,4/16/2012,BEAVER,25,01N,20E,NE NE SW ,36.5166560,-100.8482290,"1,600","15,000",CHASE,,,
3500735086,CHAPARRAL ENERGY LLC,16896,2R,NW CAMRICK UNIT,15-1,1006700111,12/11/2012,BEAVER,19,01N,20E,SW SW NE ,36.5375871,-100.9436191,"2,000","2,000",MORROW ,,,
3500735168,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK (J R ANDERSON #1)     ,3461  ,482979,11/21/2003,BEAVER,34,01N,20E,NE SW,36.5053191,-100.8927456,"2,000","2,000",MORROW ,,,
3500735220,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2811,534435,1/19/2007,BEAVER,28,01N,20E,CNE NE,36.5275510,-100.9020551,"2,000","2,000",MORROW,,,
3500735268,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK (JOHN T. APPLE NO. 2),3351,457162,10/10/2001,BEAVER,33,01N,20E,SW,36.5035965,-100.9155189,"2,000","2,000",MORROW ,,,
3500735353,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,3341,442407,6/29/2000,BEAVER,33,01N,20E,NW NW,36.5129494,-100.9154888,"2,000","2,000",MORROW,,,
3500735357,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT (MARY TOMLIN #2),2112,550904,3/4/2008,BEAVER,21,01N,20E,SW NE,36.5384420,-100.9066408,"2,000","2,000",MORROW ,,,
3500735411,UNIT PETROLEUM COMPANY,16711,2R,W ELMWOOD UNIT,20-1,378975,12/28/1993,BEAVER,8,01N,23E,E2 W2 NE NE,36.5709098,-100.5965103,300,"1,500",MORROW,,,
3500735415,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2174,552315,4/4/2008,BEAVER,22,01N,20E,C-NW SW,36.5347966,-100.8976148,"2,000","2,000",MORROW ,,,
3500735437,CLOWER JIM INC,14417,2R,GHEEN,2,285033,9/10/1985,BEAVER,16,01N,24E,C-NE SE,36.5491842,-100.4708126,500,600,MORROW,,,
3500735505,STEPHENS & JOHNSON OPERATING CO,19113,2R,BALKO SOUTH UNIT (C.B. SEAGO 1,12-1,67037,9/28/1967,BEAVER,10,01N,22E,NW SW,36.5637426,-100.6819747,NA,NA,KANSAS CITY,,,
3500735517,STEPHENS & JOHNSON OPERATING CO,19113,2R,BALKO SOUTH UNIT (E.L. WOOD 4),8-4,67037,9/28/1967,BEAVER,9,01N,22E,C-NE NE,36.5710277,-100.6865154,NA,NA,KANSAS CITY,,,
3500735543,CHAPARRAL ENERGY LLC,16896,2D,CAMRICK,1,486106,2/10/2004,BEAVER,28,01N,20E,NE SW,36.5203033,-100.9110547,325,"2,000",WOLFCAMP,,,
3500735546,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT,6-2,1304690094,5/20/2013,BEAVER,18,01N,21E,C-N2 NE,36.5546763,-100.8325393,"2,000","1,000",MORROW,,,
3500735553,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT,5-1A,124063,9/8/1976,BEAVER,17,01N,21E,C-SW NW,36.5529195,-100.8257700,"3,000",650,MORROW,,,
3500735573,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT   (J.D. SIMS 2),17-2,228020,11/16/1982,BEAVER,20,01N,21E,NW SW,36.5347685,-100.8257679,"2,500",500,MORROW,,,
3500735576,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT (GUY STEWART 2),9-2,86805,9/24/1971,BEAVER,18,01N,21E,C-NW SW,36.5492274,-100.8438409,"3,000",650,MORROW,,,
3500735893,WILLIFORD ENERGY COMPANY,7697,2R,NW DOWER UNIT (JOHN HARRIS 3),14-3,150095,2/26/1979,BEAVER,19,01N,21E,SE SE,36.5311433,-100.8302422,"2,500",500,MORROW,,,
3500735907,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT CLARA ALLEN NO. 2,2872,457163,10/10/2001,BEAVER,28,01N,20E,C-SW SE,36.5166895,-100.9065099,"2,000","2,000",MORROW ,,,
3500735923,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,2271,550903,3/4/2008,BEAVER,22,01N,20E,C-NW SE,36.5347972,-100.8885816,"2,000","2,000",MORROW ,,,
3500735925,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT CLOWREY NO. 1,2641,551030,3/5/2008,BEAVER,26,01N,20E,C-NW NW,36.5275646,-100.8795405,"2,000","2,000",MORROW ,,,
3500735943,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2741,550905,3/4/2008,BEAVER,27,01N,20E,C-SW NW,36.5239366,-100.8975285,"2,000","2,000",MORROW ,,,
3500735944,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2751,504989,5/5/2005,BEAVER,27,01N,20E,SW SW,36.5167022,-100.8974602,"2,000","2,000",MORROW ,,,
3500735945,CHAPARRAL ENERGY LLC,16896,2R,CARMRICK UNIT,3112,1600530026,10/7/2015,BEAVER,31,01N,20E,C-SW NE,36.5091740,-100.9424756,"2,000","2,000",MORROW ,,,
3500735959,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT,3161,482837,11/19/2003,BEAVER,31,01N,20E,NE SW,36.5052653,-100.9470528,"2,000","2,000",MORROW ,,,
3500735984,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT (SAGER NO. 2),3551,504135,4/15/2005,BEAVER,35,01N,20E,C-SW SW,36.5017695,-100.8795193,"2,000","2,000",MORROW ,,,
3500735986,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,2772,486167,2/11/2004,BEAVER,27,01N,20E,SE SE,36.5166790,-100.8839972,"2,000","2,000",MORROW ,,,
3500735987,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK (SARGENT NO. 1),2721,490576,5/27/2004,BEAVER,27,01N,20E,SW NE,36.5239345,-100.8885658,"2,000","2,000",MORROW ,,,
3500735992,MERIT ENERGY COMPANY,18934,2R,HELEN UNIT WIW,6X,536345,3/6/2007,BEAVER,2,01N,23E,NW NW SE,36.5790512,-100.5482921,"2,000","7,000",MORROW,,,
3500735999,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK,1531,554893,6/4/2008,BEAVER,15,01N,20E,C-SW NW,36.5529386,-100.8974633,"2,000","2,000",MORROW ,,,
3500736077,CHAPARRAL ENERGY LLC,16896,2D,CAMRICK,3371,457164,10/10/2001,BEAVER,33,01N,20E,SW SE,36.5016721,-100.9065037,"2,000","2,000",MORROW ,,,
3500736079,CHAPARRAL ENERGY LLC,16896,2R,CAMRICK UNIT (L BRANSGROVE 3),3311,1600530027,9/9/2015,BEAVER,33,01N,20E,C-SE NE,36.5092263,-100.9019593,"2,000","2,000",MORROW ,,,
3500736102,CHAPARRAL ENERGY LLC,16896,2R,NW CAMRICK UNIT,21-1,95845,2/5/1973,BEAVER,20,01N,20E,SE SE,36.5312186,-100.9201090,"3,000","1,200",MORROW,,,
